0,2,2,2,1,366
0,4,0,0,1,164
0,1,4,0,1,350
0,3,1,0,1,151
0,3,0,2,1,184
0,0,4,1,1,386
0,2,3,0,1,190
0,3,1,2,1,190
0,1,4,1,1,226
0,0,2,2,1,247
0,1,3,1,1,246
0,0,0,5,0,36
0,0,0,6,0,10
0,0,0,6,0,10
0,2,0,5,0,10
0,4,1,0,1,10
0,1,3,3,1,146
0,5,0,0,1,365
0,2,1,3,1,365
0,0,4,1,1,304
0,2,3,1,1,365
0,0,0,8,0,303
0,0,4,1,1,183
0,0,4,3,1,184
0,0,2,4,1,180
