0,0,1,4,1,282
0,0,4,2,1,198
0,3,3,2,0,365
0,2,4,1,1,10
0,1,1,4,1,100
0,0,1,5,1,191
0,1,0,5,0,289
0,0,0,7,1,10
0,1,0,3,1,183
0,0,6,1,0,49
0,0,1,5,1,148
0,3,2,0,1,183
0,0,4,5,0,49
0,6,0,0,1,127
0,1,2,3,1,155
0,1,4,1,1,127
0,2,1,3,1,155
0,2,2,2,1,288
0,4,1,1,1,163
0,0,0,6,1,219
0,1,3,2,1,199
0,0,0,6,0,164
0,2,0,3,1,172
0,2,1,3,0,317
0,0,2,4,1,254
